ID,Title,Content,Excerpt,"Parent Product ID",Sku,"Product Type","Категории товаров","Метки товаров"
227,"Вариант #227 для Лампа ксенон H1",,,225,,variable,,
228,"Вариант #228 для Лампа ксенон H1",,,225,,variable,,
230,"Вариант #230 для Лампа ксенон H1",,,229,,variable,,
231,"Вариант #231 для Лампа ксенон H1",,,229,,variable,,
232,"Вариант #232 для Лампа ксенон H1",,,229,,variable,,
244,"Камера заднего вида Prime-X MCM-05 (в номерной рамке)","<ul>
<li>
<p>Камера заднего вида, для установки на любой автомобиль (в номерной рамке).</p>
<ul>
<li>
<p>Характеристики:</p>
<ul>
<li>сенсор - цветной, SONY CCD;</li>
<li>питание - 12В;</li>
<li>угол обзора - 170 градусов;</li>
<li>регулировка угла наклона камеры;</li>
<li>светочувствительность - 0,1 люкс;</li>
<li>парковочные линии;</li>
<li>разрешение - 728*582 / 728*512;</li>
<li>степень влагозащиты - IP68;</li>
<li>количество TV-линий - 520;</li>
<li>PAL/NTSC;</li>
<li>рабочая температура - -30 +70;</li>
<li>длина провода питания - 120 см;</li>
<li>длина провода видео сигнала - 600 см;</li>
<li>размер в упаковке - 56*14*3 см;</li>
<li>вес в упаковке - 580 гр;</li>
</ul>
</li>
</ul>
<p>Камера заднего вида Prime-X MCM-05 предназначена для установки на любое транспортное средство для заднего обзора.</p>
<p>Чаще всего, данную камеру используют для безопасной парковки. На камере предусмотрены парковочные линии, которые можно использовать как дополнительную разметку для парковки.</p>
<p>Универсальность камеры позволяет использовать ее на любом транспортном средстве, у которого есть номерной знак. Достаточно заменить номерную рамку на номерную рамку с камерой заднего вида Prime-X MCM-05, камера уже установлена в рамке.</p>
<p>Обеспечена возможность механической регулировки угла наклона камеры.</p>
<p>В комплект входит:</p>
<ul style=""list-style-type: disc;"">
<li>камера</li>
<li>провода для подключения</li>
<li>инструкция</li>
<li>упаковка</li>
</ul>
</li>
</ul>","<p>Камера заднего вида, для установки на любой автомобиль (в номерной рамке).</p>
<p>Характеристики:</p>
<ul>
<li>сенсор - цветной, SONY CCD;</li>
<li>угол обзора - 170 градусов;</li>
<li>светочувствительность - 0,1 люкс;</li>
<li>парковочные линии;</li>
<li>разрешение - 728*582 / 728*512;</li>
<li>степень влагозащиты - IP68;</li>
<li>количество TV-линий - 520;</li>
<li>PAL/NTSC;</li>
</ul>",0,1305,simple,"Камеры>Универсальные камеры",
245,"Камера переднего вида Prime-X MCM-07 (в номерной рамке)","<ul>
<li>
<p>Камера переднего вида, для установки на любой автомобиль (в номерной рамке).</p>
<ul>
<li>
<p>Характеристики:</p>
<ul>
<li>сенсор - цветной, SONY CCD;</li>
<li>питание - 12В;</li>
<li>угол обзора - 170 градусов;</li>
<li>регулировка угла наклона камеры;</li>
<li>светочувствительность - 0,1 люкс;</li>
<li>разрешение - 728*582 / 728*512;</li>
<li>степень влагозащиты - IP68;</li>
<li>количество TV-линий - 520;</li>
<li>PAL/NTSC;</li>
<li>рабочая температура - -30 +70;</li>
<li>длина провода питания - 120 см;</li>
<li>длина провода видео сигнала - 600 см;</li>
<li>размер в упаковке - 56*14*3 см;</li>
<li>вес в упаковке - 580 гр;</li>
</ul>
</li>
</ul>
<p>Камера переднего вида Prime-X MCM-07 предназначена для установки на любое транспортное средство для переднего обзора.</p>
<p>Чаще всего, данную камеру используют для безопасной парковки.</p>
<p>Универсальность камеры позволяет использовать ее на любом транспортном средстве, у которого есть номерной знак. Достаточно заменить номерную рамку на номерную рамку с камерой заднего вида Prime-X MCM-07, камера уже установлена в рамке.</p>
<p>Обеспечена возможность механической регулировки угла наклона камеры.</p>
<p>В комплект входит:</p>
</li>
<li>камера</li>
<li>провода для подключения</li>
<li>инструкция</li>
<li>упаковка</li>
</ul>","<p>Камера переднего вида, для установки на любой автомобиль (в номерной рамке).</p>
<p>Характеристики:</p>
<ul>
<li>сенсор - цветной, SONY CCD;</li>
<li>угол обзора - 170 градусов;</li>
<li>светочувствительность - 0,1 люкс;</li>
<li>разрешение - 728*582 / 728*512;</li>
<li>степень влагозащиты - IP68;</li>
<li>количество TV-линий - 520;</li>
<li>PAL/NTSC;</li>
</ul>",0,1306,simple,"Камеры>Универсальные камеры",
248,"Камера заднего вида Prime-X MCM-09","<ul>
<li>
<p>Камера заднего вида, для установки на микроавтобус или грузовик.</p>
<ul>
<li>
<p>Характеристики:</p>
<ul>
<li>сенсор - цветной, 1/4 SHARP CCD;</li>
<li>питание - 12В;</li>
<li>угол обзора - 170 градусов;</li>
<li>регулировка угла наклона камеры;</li>
<li>инфракрасные диоды (ночное видение);</li>
<li>разрешение - 728*582 / 728*512;</li>
<li>степень влагозащиты - IP68;</li>
<li>количество TV-линий - 520;</li>
<li>PAL;</li>
<li>рабочая температура - -30 +70;</li>
<li>длина провода питания - 120 см;</li>
<li>размер в упаковке - 8.5*11*13 см;</li>
<li>вес в упаковке - 322 гр;</li>
</ul>
</li>
</ul>
<p>Камера заднего вида Prime-X MCM-09 предназначена для установки на микроавтобус или грузовой автомобиль для заднего обзора.</p>
<p>Чаще всего, данную камеру используют для безопасной парковки или, например, для подъезда к рампе (в таком случае, камеру устанавливают на задними дверцами таким образом, что бы при открытых дверцах обзор камеры захватывал необходимое поле для плотного подъезда к рампе)</p>
<p>На камере Prime-X MCM-09 установлено 9 инфракрасных диодов для ночного видения. В ночное время камера способна видеть на расстояние - 10 метров благодаря инфракрасным диодам.</p>
<p>В комплект входит:</p>
<ul style=""list-style-type: disc;"">
<li>камера</li>
<li>провода для подключения</li>
<li>резиновая прокладка</li>
<li>инструкция</li>
<li>упаковка</li>
</ul>
</li>
</ul>","<p>Камера заднего вида, для установки на микроавтобус или грузовик.</p>
<p>Характеристики:</p>
<ul>
<li>сенсор - цветной, 1/4 SHARP CCD;</li>
<li>угол обзора - 170 градусов;</li>
<li>инфракрасные диоды (ночное видение);</li>
<li>разрешение - 728*582 / 728*512;</li>
<li>степень влагозащиты - IP68;</li>
<li>количество TV-линий - 520;</li>
<li>PAL;</li>
</ul>",0,1307,simple,"Камеры>Универсальные камеры",
249,"Камера заднего вида Prime-X MCM-10 (MERCEDES Sprinter, VOLKSWAGEN Crafter)","<ul>
<li>
<p>Камера заднего вида, для установки на микроавтобус или грузовик.</p>
<ul>
<li>
<p>Характеристики:</p>
<ul>
<li>сенсор - цветной, 1/4 SHARP CCD;</li>
<li>питание - 12В;</li>
<li>угол обзора - 170 градусов;</li>
<li>регулировка угла наклона камеры;</li>
<li>инфракрасные диоды (ночное видение);</li>
<li>разрешение - 728*582 / 728*512;</li>
<li>степень влагозащиты - IP68;</li>
<li>количество TV-линий - 520;</li>
<li>NTSC;</li>
<li>рабочая температура - -30 +70;</li>
<li>длина провода питания - 120 см;</li>
<li>размер в упаковке - 7.5*14*23 см;</li>
<li>вес в упаковке - 230 гр;</li>
</ul>
</li>
</ul>
</li>
</ul>
<p><strong><em>Данная камера совместима с такими моделями:</em></strong></p>
<p><span style=""color: #0000ff;""><strong>MERCEDES</strong></span><br />-Sprinter</p>
<p><span style=""color: #0000ff;""><strong>VOLKSWAGEN</strong></span><br />-Crafter</p>
<p>Штатные заднего вида Prime-X MCM-10 предназначена для установки на микроавтобус Mercedes Sprinter и Volkswagen Crafter как штатная камера, а также  для установки на любой микроавтобус или грузовой автомобиль для заднего обзора.</p>
<p>Чаще всего, данную камеру используют для безопасной парковки или, например, для подъезда к рампе (в таком случае, камеру устанавливают на задними дверцами таким образом, что бы при открытых дверцах обзор камеры захватывал необходимое поле для плотного подъезда к рампе)</p>
<p>На камере Prime-X MCM-10 установлено 9 инфракрасных диодов для ночного видения. В ночное время камера способна видеть на расстояние - 10 метров благодаря инфракрасным диодам.</p>
<p>В комплект входит:</p>
<ul style=""list-style-type: disc;"">
<li>камера</li>
<li>провода для подключения</li>
<li>резиновая прокладка</li>
<li>инструкция</li>
<li>упаковка</li>
</ul>
","<p><span style=""color: #ff0000;""><strong>5 ПРИЧИН ВЫБРАТЬ ИМЕННО ""PRIME-X"".</strong></span></p>
<ol>
<li><b>Парковка ночью:</b> камеры Prime-x могут работать при минимальной освещенности – 0,1 lux. К примеру лунная ночь – уже 0,3 lux., а свет лампы заднего хода – 30-40 lux.</li>
<li><b>Стеклянный объектив:</b> на камерах Prime-x установлен стеклянный объектив, который не будет царапаться, в отличии от пластикового.</li>
<li><b>Влагозащита:</b> IP68 – максимальный уровень (100% водонепроницаемость).</li>
<li><b>Сенсор (видеокамера):</b> 1/4 SHARP CCD.</li>
<li><b>Гарантия:</b> 2 года.</li>
</ol>
",0,1308,simple,"Камеры>Универсальные камеры|Камеры>Штатные камеры (задние)",
250,"Камера заднего вида Prime-X N-001","<ul>
<li>
<p>Камера заднего вида, для установки на микроавтобус или грузовик.</p>
<ul>
<li>
<p>Характеристики:</p>
<ul>
<li>сенсор - цветной, 1/4 SHARP CCD;</li>
<li>питание - 12-24В;</li>
<li>угол обзора - 170 градусов;</li>
<li>регулировка угла наклона камеры;</li>
<li>защитный козырёк;</li>
<li>инфракрасные диоды (ночное видение);</li>
<li>разрешение - 728*582 / 728*512;</li>
<li>степень влагозащиты - IP68;</li>
<li>количество TV-линий - 520;</li>
<li>PAL;</li>
<li>рабочая температура - -30 +70;</li>
<li>длина провода питания - 120 см;</li>
<li>размер в упаковке - 8*8.5*10.5 см;</li>
<li>вес в упаковке - 376 гр;</li>
</ul>
</li>
</ul>
<p>Камера заднего вида Prime-X N-001 предназначена для установки на микроавтобус или грузовой автомобиль для заднего обзора.</p>
<p>Чаще всего, данную камеру используют для безопасной парковки или, например, для подъезда к рампе (в таком случае, камеру устанавливают на задними дверцами таким образом, что бы при открытых дверцах обзор камеры захватывал необходимое поле для плотного подъезда к рампе)</p>
<p>На камере Prime-X N-001 установлено 18 инфракрасных диодов для ночного видения. В ночное время камера способна видеть на расстояние - 15 метров благодаря инфракрасным диодам.</p>
<p>Особенностью данной камеры - является защитный козырёк, который предназначен для защиты камеры от попадания грязи и пыли. </p>
<p>&nbsp;</p>
<p>В комплект входит:</p>
<ul style=""list-style-type: disc;"">
<li>камера</li>
<li>провода для подключения</li>
<li>резиновая прокладка</li>
<li>инструкция</li>
<li>упаковка</li>
</ul>
</li>
</ul>","<p>Камера заднего вида, для установки на микроавтобус или грузовик.</p>
<p>Характеристики:</p>
<ul>
<li>сенсор - цветной, 1/4 SHARP CCD;</li>
<li>угол обзора - 170 градусов;</li>
<li>защитный козырёк;</li>
<li>инфракрасные диоды (ночное видение);</li>
<li>разрешение - 728*582 / 728*512;</li>
<li>степень влагозащиты - IP68;</li>
<li>количество TV-линий - 520;</li>
<li>PAL;</li>
</ul>",0,1309,simple,"Для грузовиков|Камеры>Универсальные камеры",
