[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'tsp1983@mail.ru'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'tsp1983@mail.ru', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'moyaposhta1@yandex.ru'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'moyaposhta1@yandex.ru', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'dima@xenon77.com.ua'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'dima@xenon77.com.ua', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'manager1@xenon77.com.ua'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'manager1@xenon77.com.ua', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'storekeeper@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'storekeeper@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'manager@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'manager@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'umd.inc.sales@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'umd.inc.sales@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'efimova777alyona@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'efimova777alyona@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
